threshold,accuracy,precision,recall,f1,tp,tn,fp,fn
0.25,0.0016847239942761679,0.0016671307375908022,1.0,0.003328712076961512,473,5,283248,0
0.26,0.001709395684568915,0.0016671718702637162,1.0,0.0033287940686942048,473,12,283241,0
0.27,0.0017340673748616623,0.0016672130049663913,1.0,0.003328876064466183,473,19,283234,0
0.28,0.0017834107554471567,0.0016672952804616258,1.0,0.0033290400681291916,473,33,283220,0
0.29000000000000004,0.0018574258263253985,0.001667418708931442,1.0,0.0033292861039258127,473,54,283199,0
0.3,0.0020230786040052726,0.0016676950198325252,1.0,0.003329836887271294,473,101,283152,0
0.31,0.0023825803768424466,0.0016682949884136383,1.0,0.0033310328314483297,473,203,283050,0
0.32,0.003355349879813623,0.0016699205993355622,1.0,0.0033342732271253346,473,479,282774,0
0.33,0.006442835693591705,0.0016751011966526308,1.0,0.003344599850094045,473,1355,281898,0
0.34,0.01619167788641154,0.0016916721803973463,1.0,0.003377630517213062,473,4121,279132,0
0.35000000000000003,0.048691343056328995,0.0017456783365756596,0.9978858350951374,0.0034852596407672,472,13343,269910,1
0.36000000000000004,0.14157673248133762,0.001926040061633282,0.9936575052854123,0.0038446279504451997,470,39699,243554,3
0.37,0.322374403473774,0.0024180283210269876,0.985200845665962,0.004824216323657295,466,91000,192253,7
0.38,0.5696481816964254,0.0037131035833489747,0.9619450317124736,0.007397652261567977,455,161169,122084,18
0.39,0.7902412891310631,0.00742520565316781,0.9408033826638478,0.01473412356797563,445,223767,59486,28
0.4,0.9173427884649274,0.017835410634101306,0.8985200845665962,0.03497654514031767,425,259849,23404,48
0.41000000000000003,0.9708098658564953,0.04772385034171203,0.8710359408033826,0.09048978695365693,412,275032,8221,61
0.42000000000000004,0.9889964261294347,0.1146348559790515,0.8329809725158562,0.20153452685421994,394,280210,3043,79
0.43,0.9956295862909991,0.2517799352750809,0.8224101479915433,0.38553022794846387,389,282097,1156,84
0.44,0.9979029063251165,0.43191964285714285,0.8181818181818182,0.5653761869978086,387,282744,509,86
0.45,0.998653630615453,0.5678092399403875,0.8054968287526427,0.666083916083916,381,282963,290,92
0.46,0.9989637890077047,0.6561954624781849,0.7949260042283298,0.7189292543021031,376,283056,197,97
0.47000000000000003,0.9991541134756773,0.7270955165692008,0.7885835095137421,0.7565922920892495,373,283113,140,100
0.48000000000000004,0.9992457511824788,0.7714884696016772,0.7780126849894292,0.7747368421052632,368,283144,109,105
0.49,0.999288045508695,0.8004434589800443,0.7632135306553911,0.7813852813852814,361,283163,90,112
0.5,0.9993303398349112,0.8237986270022883,0.7610993657505285,0.7912087912087912,360,283176,77,113
0.51,0.9993479624708346,0.8478260869565217,0.7420718816067653,0.7914317925591883,351,283190,63,122
0.52,0.9993197662533572,0.85,0.718816067653277,0.7789232531500573,340,283193,60,133
0.53,0.9992704228727716,0.8556149732620321,0.6765327695560254,0.755608028335301,320,283199,54,153
